Project Name,Package Name,Type Name,Code Smell
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemCharmOfVigor,Unutilized Abstraction
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemPoundFlesh,Unutilized Abstraction
Assignment-1,forge.gamemodes.quest.bazaar,QuestBazaarManager,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemMembership,Unutilized Abstraction
Assignment-1,forge.gamemodes.quest.bazaar,IQuestBazaarItem,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.quest.bazaar,QuestPetStorage,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.quest.bazaar,QuestItemZeppelin,Unutilized Abstraction
Assignment-1,forge.gamemodes.quest.data,QuestEventDraftContainer,Unnecessary Abstraction
Assignment-1,forge.gamemodes.quest.data,QuestAssets,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.quest.data,QuestData,Deficient Encapsulation
Assignment-1,forge.gamemodes.quest.data,QuestData,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.quest.data,StarRating,Deficient Encapsulation
Assignment-1,forge.gamemodes.quest.data,GameFormatQuest,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.quest.data,QuestAchievements,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.quest.data,QuestAchievements,Insufficient Modularization
Assignment-1,forge.gamemodes.quest.setrotation,QueueRandomRotation,Unutilized Abstraction
Assignment-1,forge.gamemodes.gauntlet,GauntletData,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.gauntlet,GauntletData,Insufficient Modularization
Assignment-1,forge.gamemodes.gauntlet,GauntletIO,Deficient Encapsulation
Assignment-1,forge.gamemodes.gauntlet,GauntletIO,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.gauntlet,DeckSectionToXml,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,CardRankingComparator,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,LimitedDeckComparer,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,DeckColors,Deficient Encapsulation
Assignment-1,forge.gamemodes.limited,WinstonDraftAI,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,WinstonDraftAI,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,CardThemedConquestDeckBuilder,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,CardThemedConquestDeckBuilder,Broken Hierarchy
Assignment-1,forge.gamemodes.limited,BoosterDraftAI,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,CardThemedDeckBuilder,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,CardThemedDeckBuilder,Insufficient Modularization
Assignment-1,forge.gamemodes.limited,MatchColorIdentity,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,BoosterDeckBuilder,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,BoosterDeckBuilder,Broken Hierarchy
Assignment-1,forge.gamemodes.limited,SealedCardPoolGenerator,Deficient Encapsulation
Assignment-1,forge.gamemodes.limited,SealedCardPoolGenerator,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,ThemedChaosDraft,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,Reader,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,LimitedDeckBuilder,Insufficient Modularization
Assignment-1,forge.gamemodes.limited,LimitedPlayer,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,LimitedPlayer,Insufficient Modularization
Assignment-1,forge.gamemodes.limited,SealedDeckBuilder,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,SealedDeckBuilder,Broken Hierarchy
Assignment-1,forge.gamemodes.limited,CustomLimited,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,BoosterDraft,Deficient Encapsulation
Assignment-1,forge.gamemodes.limited,BoosterDraft,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,BoosterDraft,Insufficient Modularization
Assignment-1,forge.gamemodes.limited,CardThemedCommanderDeckBuilder,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,CardThemedCommanderDeckBuilder,Broken Hierarchy
Assignment-1,forge.gamemodes.limited,WinstonDraft,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,GauntletMini,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,ArchetypeDeckBuilder,Broken Hierarchy
Assignment-1,forge.gamemodes.limited,ArchetypeDeckBuilder,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,DraftPack,Cyclic-Dependent Modularization
Assignment-1,forge.gamemodes.limited,LimitedPlayerAI,Unutilized Abstraction
Assignment-1,forge.gamemodes.limited,IBoosterDraft,Cyclic-Dependent Modularization
Assignment-1,forge.gui.card,CardDetailUtil,Deficient Encapsulation
Assignment-1,forge.gui.card,CardDetailUtil,Insufficient Modularization
Assignment-1,forge.gui.card,CardScriptParser,Insufficient Modularization
Assignment-1,forge.gui.card,KeyValuePair,Unutilized Abstraction
Assignment-1,forge.gui.card,CardPreferences,Cyclic-Dependent Modularization
Assignment-1,forge.gui.util,SOptionPane,Deficient Encapsulation
Assignment-1,forge.gui.util,SOptionPane,Cyclic-Dependent Modularization
Assignment-1,forge.gui.util,SGuiChoose,Cyclic-Dependent Modularization
Assignment-1,forge.gui.download,GuiDownloadPrices,Unutilized Abstraction
Assignment-1,forge.gui.download,GuiDownloadSkins,Unutilized Abstraction
Assignment-1,forge.gui.download,GuiDownloadPicturesLQ,Unutilized Abstraction
Assignment-1,forge.gui.download,GuiDownloadAchievementImages,Unutilized Abstraction
Assignment-1,forge.gui.download,GuiDownloadPicturesHQ,Unutilized Abstraction
Assignment-1,forge.gui.download,GuiDownloadPicturesHQ,Insufficient Modularization
Assignment-1,forge.gui.download,GuiDownloadService,Deficient Encapsulation
Assignment-1,forge.gui.download,GuiDownloadService,Cyclic-Dependent Modularization
Assignment-1,forge.gui.download,GuiDownloadZipService,Unutilized Abstraction
Assignment-1,forge.gui.download,GuiDownloadQuestImages,Unutilized Abstraction
Assignment-1,forge.gui.events,IUiEventVisitor,Cyclic-Dependent Modularization
Assignment-1,forge.gui.events,UiEventNextGameDecision,Cyclic-Dependent Modularization
Assignment-1,forge.gui.events,UiEventAttackerDeclared,Deficient Encapsulation
Assignment-1,forge.gui.events,UiEventAttackerDeclared,Cyclic-Dependent Modularization
Assignment-1,forge.gui.events,UiEvent,Cyclic-Dependent Modularization
Assignment-1,forge.gui.events,UiEventBlockerAssigned,Deficient Encapsulation
Assignment-1,forge.gui.events,UiEventBlockerAssigned,Cyclic-Dependent Modularization
Assignment-1,forge.gui.error,BugReporter,Deficient Encapsulation
Assignment-1,forge.gui.error,BugReporter,Cyclic-Dependent Modularization
Assignment-1,forge.gui.control,FControlGamePlayback,Deficient Encapsulation
Assignment-1,forge.gui.control,FControlGamePlayback,Cyclic-Dependent Modularization
Assignment-1,forge.gui.control,WatchLocalGame,Unutilized Abstraction
Assignment-1,forge.gui.control,FControlGameEventHandler,Unutilized Abstraction
Assignment-1,forge.gui.control,FControlGameEventHandler,Insufficient Modularization
Assignment-1,forge.gui.interfaces,ICheckBox,Unutilized Abstraction
Assignment-1,forge.gui.interfaces,IButton,Unutilized Abstraction
Assignment-1,forge.gui.interfaces,IComboBox,Unutilized Abstraction
Assignment-1,forge.gui.interfaces,IGuiGame,Insufficient Modularization
Assignment-1,forge.gui.interfaces,IComponent,Unutilized Abstraction
Assignment-1,forge.gui.interfaces,ITextComponent,Unutilized Abstraction
Assignment-1,forge.gui.interfaces,ITextField,Unutilized Abstraction
Assignment-1,forge.gui.interfaces,IGuiBase,Cyclic-Dependent Modularization
Assignment-1,forge.gui.interfaces,IGuiBase,Insufficient Modularization
Assignment-1,forge.interfaces,IDevModeCheats,Insufficient Modularization
Assignment-1,forge.player,GamePlayerUtil,Cyclic-Dependent Modularization
Assignment-1,forge.player,TargetSelection,Cyclic-Dependent Modularization
Assignment-1,forge.player,PlayerControllerHuman,Cyclic-Dependent Modularization
Assignment-1,forge.player,PlayerControllerHuman,Insufficient Modularization
Assignment-1,forge.player,PlayerControllerHuman,Hub-like Modularization
Assignment-1,forge.player,FnTargetToString,Unutilized Abstraction
Assignment-1,forge.player,DevModeCheats,Unutilized Abstraction
Assignment-1,forge.player,DevModeCheats,Insufficient Modularization
Assignment-1,forge.player,RecordActionsMacroSystem,Unutilized Abstraction
Assignment-1,forge.player,DummyTriggerEvent,Unutilized Abstraction
Assignment-1,forge.player,BasicMacroSystem,Unutilized Abstraction
Assignment-1,forge.player,DummyTriggerEvent,Unutilized Abstraction
Assignment-1,forge.player,HumanPlay,Cyclic-Dependent Modularization
Assignment-1,forge.player,HumanPlay,Insufficient Modularization
Assignment-1,forge.player,LobbyPlayerHuman,Cyclic-Dependent Modularization
Assignment-1,forge.player,HumanPlaySpellAbility,Cyclic-Dependent Modularization
Assignment-1,forge.player,HumanCostDecision,Cyclic-Dependent Modularization
Assignment-1,forge.player,HumanCostDecision,Insufficient Modularization
Assignment-1,forge.player,InputSelectCardToRemoveCounter,Cyclic-Dependent Modularization
Assignment-1,forge.ai,SpecialCardAi,Cyclic-Dependent Modularization
Assignment-1,forge.ai,SpecialCardAi,Insufficient Modularization
Assignment-1,forge.ai,Arena,Unutilized Abstraction
Assignment-1,forge.ai,BlackLotus,Unutilized Abstraction
Assignment-1,forge.ai,BrainInAJar,Unutilized Abstraction
Assignment-1,forge.ai,ChainOfAcid,Unutilized Abstraction
Assignment-1,forge.ai,ChainOfSmog,Unutilized Abstraction
Assignment-1,forge.ai,CrawlingBarrens,Unutilized Abstraction
Assignment-1,forge.ai,CursedScroll,Unutilized Abstraction
Assignment-1,forge.ai,PithingNeedle,Cyclic-Dependent Modularization
Assignment-1,forge.ai,DeathgorgeScavenger,Unutilized Abstraction
Assignment-1,forge.ai,DesecrationDemon,Unutilized Abstraction
Assignment-1,forge.ai,Donate,Unutilized Abstraction
Assignment-1,forge.ai,ElectrostaticPummeler,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ExtraplanarLens,Unutilized Abstraction
Assignment-1,forge.ai,FellTheMighty,Unutilized Abstraction
Assignment-1,forge.ai,ForceOfWill,Unutilized Abstraction
Assignment-1,forge.ai,GideonBlackblade,Unutilized Abstraction
Assignment-1,forge.ai,GoblinPolkaBand,Unutilized Abstraction
Assignment-1,forge.ai,GrislySigil,Unutilized Abstraction
Assignment-1,forge.ai,GrothamaAllDevouring,Unutilized Abstraction
Assignment-1,forge.ai,GuiltyConscience,Unutilized Abstraction
Assignment-1,forge.ai,Intuition,Imperative Abstraction
Assignment-1,forge.ai,Intuition,Unutilized Abstraction
Assignment-1,forge.ai,LivingDeath,Unutilized Abstraction
Assignment-1,forge.ai,MazesEnd,Unutilized Abstraction
Assignment-1,forge.ai,MairsilThePretender,Unutilized Abstraction
Assignment-1,forge.ai,MimicVat,Unutilized Abstraction
Assignment-1,forge.ai,MomirVigAvatar,Unutilized Abstraction
Assignment-1,forge.ai,MultipleChoice,Unutilized Abstraction
Assignment-1,forge.ai,Necropotence,Unutilized Abstraction
Assignment-1,forge.ai,NullBrooch,Unutilized Abstraction
Assignment-1,forge.ai,NykthosShrineToNyx,Unutilized Abstraction
Assignment-1,forge.ai,PhyrexianDreadnought,Unutilized Abstraction
Assignment-1,forge.ai,PowerStruggle,Unutilized Abstraction
Assignment-1,forge.ai,PriceOfProgress,Unutilized Abstraction
Assignment-1,forge.ai,SarkhanTheMad,Unutilized Abstraction
Assignment-1,forge.ai,SaviorOfOllenbock,Unutilized Abstraction
Assignment-1,forge.ai,SorinVengefulBloodlord,Unutilized Abstraction
Assignment-1,forge.ai,SurvivalOfTheFittest,Unutilized Abstraction
Assignment-1,forge.ai,TheOneRing,Unutilized Abstraction
Assignment-1,forge.ai,TheScarabGod,Unutilized Abstraction
Assignment-1,forge.ai,Timetwister,Unutilized Abstraction
Assignment-1,forge.ai,TimmerianFiends,Unutilized Abstraction
Assignment-1,forge.ai,VeilOfSummer,Unutilized Abstraction
Assignment-1,forge.ai,VolrathsShapeshifter,Unutilized Abstraction
Assignment-1,forge.ai,UginTheSpiritDragon,Unutilized Abstraction
Assignment-1,forge.ai,YawgmothsBargain,Unutilized Abstraction
Assignment-1,forge.ai,YawgmothsWill,Unutilized Abstraction
Assignment-1,forge.ai,ComputerUtilCombat,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtilCombat,Insufficient Modularization
Assignment-1,forge.ai,ComputerUtilCombat,Hub-like Modularization
Assignment-1,forge.ai,ComputerUtilCost,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtilCost,Insufficient Modularization
Assignment-1,forge.ai,AiBlockController,Cyclic-Dependent Modularization
Assignment-1,forge.ai,AiBlockController,Insufficient Modularization
Assignment-1,forge.ai,PlayerControllerAi,Cyclic-Dependent Modularization
Assignment-1,forge.ai,PlayerControllerAi,Insufficient Modularization
Assignment-1,forge.ai,CreatureEvaluator,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtilMana,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtilMana,Insufficient Modularization
Assignment-1,forge.ai,ComputerUtilMana,Hub-like Modularization
Assignment-1,forge.ai,AiCostDecision,Cyclic-Dependent Modularization
Assignment-1,forge.ai,AiCostDecision,Insufficient Modularization
Assignment-1,forge.ai,SpecialAiLogic,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtil,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtil,Insufficient Modularization
Assignment-1,forge.ai,ComputerUtil,Hub-like Modularization
Assignment-1,forge.ai,AiCardMemory,Cyclic-Dependent Modularization
Assignment-1,forge.ai,AiCardMemory,Insufficient Modularization
Assignment-1,forge.ai,AiPlayerPredicates,Unutilized Abstraction
Assignment-1,forge.ai,AiAttackController,Cyclic-Dependent Modularization
Assignment-1,forge.ai,AiAttackController,Insufficient Modularization
Assignment-1,forge.ai,SpellAbilityFactors,Cyclic-Dependent Modularization
Assignment-1,forge.ai,SpellAbilityAi,Cyclic-Dependent Modularization
Assignment-1,forge.ai,SpellAbilityAi,Insufficient Modularization
Assignment-1,forge.ai,GameState,Insufficient Modularization
Assignment-1,forge.ai,PlayerState,Broken Modularization
Assignment-1,forge.ai,ComputerUtilCard,Deficient Encapsulation
Assignment-1,forge.ai,ComputerUtilCard,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtilCard,Insufficient Modularization
Assignment-1,forge.ai,ComputerUtilCard,Hub-like Modularization
Assignment-1,forge.ai,LandEvaluator,Cyclic-Dependent Modularization
Assignment-1,forge.ai,ComputerUtilAbility,Deficient Encapsulation
Assignment-1,forge.ai,ComputerUtilAbility,Cyclic-Dependent Modularization
Assignment-1,forge.ai,saComparator,Cyclic-Dependent Modularization
Assignment-1,forge.ai,AiDeckStatistics,Deficient Encapsulation
Assignment-1,forge.ai,AiProfileUtil,Deficient Encapsulation
Assignment-1,forge.ai,AiController,Cyclic-Dependent Modularization
Assignment-1,forge.ai,AiController,Insufficient Modularization
Assignment-1,forge.ai.ability,TapAiBase,Unutilized Abstraction
Assignment-1,forge.ai.ability,SurveilAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,EffectAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,EffectAi,Insufficient Modularization
Assignment-1,forge.ai.ability,AnimateAi,Insufficient Modularization
Assignment-1,forge.ai.ability,DrawAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,DrawAi,Insufficient Modularization
Assignment-1,forge.ai.ability,PhasesAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,PumpAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,PumpAi,Broken Hierarchy
Assignment-1,forge.ai.ability,PumpAi,Insufficient Modularization
Assignment-1,forge.ai.ability,RestartGameAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,LifeExchangeAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,ControlGainVariantAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,ControlGainAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,CopySpellAbilityAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,ChooseColorAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,RemoveFromCombatAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,ConniveAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,PowerExchangeAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,AssignGroupAi,Unutilized Abstraction
Assignment-1,forge.ai.ability,ChooseEvenOddAi,Unutilized Abstraction
